pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
8.0,6.65,2,19,5,2015-02-26 19:15:00,41.89250778,-87.62621491,41.87925508,-87.642649,1.5,17031281900.0,Credit Card,Unknown,420.0,28.0,2.0
8.0,6.25,4,10,3,2015-04-21 10:30:00,41.89250778,-87.62621491,41.87925508,-87.642649,1.2,17031281900.0,Credit Card,Choice Taxi Association,420.0,28.0,2.0
8.0,39.75,10,20,1,2016-10-23 20:15:00,41.89250778,-87.62621491,41.98277501,-87.8773054,15.6,17031770700.0,Cash,Choice Taxi Association,1560.0,Unknown,0.0
8.0,4.65,7,17,7,2014-07-19 17:00:00,41.89250778,-87.62621491,41.90278805,-87.62614559,0.0,17031081202.0,Cash,Blue Ribbon Taxi Association Inc.,240.0,8.0,0.0
8.0,5.45,11,20,3,2014-11-04 20:00:00,41.89250778,-87.62621491,41.90278805,-87.62614559,0.4,17031081202.0,Cash,Dispatch Taxi Affiliation,420.0,8.0,0.0
8.0,5.25,12,18,4,2013-12-11 18:15:00,41.89250778,-87.62621491,41.90278805,-87.62614559,0.0,17031081202.0,Cash,Taxi Affiliation Services,360.0,8.0,0.0
8.0,5.45,11,16,6,2013-11-29 16:15:00,41.89250778,-87.62621491,41.90278805,-87.62614559,0.0,17031081202.0,Cash,Blue Ribbon Taxi Association Inc.,360.0,8.0,0.0
8.0,12.05,8,18,5,2013-08-01 18:30:00,41.89250778,-87.62621491,41.90278805,-87.62614559,2.0,17031081202.0,Cash,Choice Taxi Association,1440.0,8.0,0.0
8.0,5.5,1,12,3,2016-01-19 12:45:00,41.89250778,-87.62621491,41.90278805,-87.62614559,0.8,17031081202.0,Cash,Unknown,300.0,8.0,0.0
8.0,6.25,7,20,6,2013-07-05 20:00:00,41.89250778,-87.62621491,41.90278805,-87.62614559,1.0,17031081202.0,Cash,Unknown,480.0,8.0,0.0
8.0,20.65,7,10,4,2015-07-29 10:30:00,41.89250778,-87.62621491,41.79050626,-87.58314372,0.0,17031411000.0,Cash,Choice Taxi Association,1200.0,41.0,0.0
8.0,9.44,8,17,5,2014-08-28 17:00:00,41.89250778,-87.62621491,41.91458571,-87.64596621,2.4,17031071800.0,Cash,Unknown,780.0,7.0,0.0
8.0,5.65,5,22,7,2013-05-25 22:45:00,41.89250778,-87.62621491,41.89207264,-87.62887416,0.2,17031081600.0,Cash,Unknown,420.0,8.0,0.0
8.0,4.25,2,18,7,2014-02-08 18:15:00,41.89250778,-87.62621491,41.89207264,-87.62887416,0.4,17031081600.0,Cash,Choice Taxi Association,180.0,8.0,0.0
8.0,4.65,3,8,7,2015-03-07 08:45:00,41.89250778,-87.62621491,41.89207264,-87.62887416,0.5,17031081600.0,Cash,Dispatch Taxi Affiliation,240.0,8.0,0.0
8.0,4.25,12,23,3,2015-12-15 23:15:00,41.89250778,-87.62621491,41.89207264,-87.62887416,0.4,17031081600.0,Cash,Unknown,120.0,8.0,0.0
8.0,4.05,3,18,2,2013-03-18 18:30:00,41.89250778,-87.62621491,41.89207264,-87.62887416,0.0,17031081600.0,Cash,Taxi Affiliation Services,120.0,8.0,0.0
8.0,3.65,4,17,6,2015-04-10 17:45:00,41.89250778,-87.62621491,41.89207264,-87.62887416,0.1,17031081600.0,Cash,Taxi Affiliation Services,60.0,8.0,0.0
8.0,5.25,6,0,1,2014-06-22 00:30:00,41.89250778,-87.62621491,41.89207264,-87.62887416,0.5,17031081600.0,Cash,4053 - Adwar H. Nikola,360.0,8.0,0.0
8.0,15.25,12,17,3,2015-12-01 17:45:00,41.89250778,-87.62621491,41.96544578,-87.66319585,5.7,17031031700.0,Credit Card,Dispatch Taxi Affiliation,960.0,3.0,2.5
8.0,9.45,7,18,1,2013-07-14 18:30:00,41.89250778,-87.62621491,41.89967018,-87.6698378,0.0,17031242100.0,Credit Card,Choice Taxi Association,540.0,24.0,2.0
8.0,8.65,10,2,1,2014-10-05 02:30:00,41.89250778,-87.62621491,41.89967018,-87.6698378,2.8,17031242100.0,Cash,Taxi Affiliation Services,420.0,24.0,0.0
8.0,9.25,4,20,6,2015-04-24 20:30:00,41.89250778,-87.62621491,41.89967018,-87.6698378,0.28,17031242100.0,Cash,Unknown,660.0,24.0,0.0
8.0,7.05,3,8,1,2014-03-02 08:45:00,41.89250778,-87.62621491,41.88530002,-87.64280847,1.6,17031280100.0,Cash,Unknown,480.0,28.0,0.0
8.0,6.25,8,16,3,2013-08-27 16:30:00,41.89250778,-87.62621491,41.88530002,-87.64280847,1.1,17031280100.0,Cash,Unknown,420.0,28.0,0.0
8.0,6.05,2,7,2,2013-02-11 07:00:00,41.89250778,-87.62621491,41.88530002,-87.64280847,1.4,17031280100.0,Cash,Unknown,240.0,28.0,0.0
8.0,7.65,8,14,5,2013-08-29 14:00:00,41.89250778,-87.62621491,41.88530002,-87.64280847,0.0,17031280100.0,Credit Card,Choice Taxi Association,660.0,28.0,3.0
8.0,7.85,6,0,7,2013-06-01 00:00:00,41.89250778,-87.62621491,41.88530002,-87.64280847,0.0,17031280100.0,Cash,Taxi Affiliation Services,600.0,28.0,0.0
8.0,6.65,5,11,3,2014-05-06 11:45:00,41.89250778,-87.62621491,41.88530002,-87.64280847,1.3,17031280100.0,Credit Card,Unknown,420.0,28.0,0.0
8.0,8.25,1,9,6,2014-01-31 09:30:00,41.89250778,-87.62621491,41.88530002,-87.64280847,0.0,17031280100.0,Credit Card,Taxi Affiliation Services,720.0,28.0,3.0
8.0,6.85,12,16,4,2015-12-02 16:30:00,41.89250778,-87.62621491,41.88530002,-87.64280847,1.1,17031280100.0,Cash,Unknown,540.0,28.0,0.0
8.0,6.05,4,20,2,2013-04-08 20:45:00,41.89250778,-87.62621491,41.88530002,-87.64280847,0.0,17031280100.0,Cash,Blue Ribbon Taxi Association Inc.,300.0,28.0,0.0
8.0,6.65,2,13,7,2013-02-16 13:00:00,41.89250778,-87.62621491,41.88530002,-87.64280847,1.4,17031280100.0,Cash,Unknown,420.0,28.0,0.0
8.0,7.45,10,23,7,2013-10-12 23:00:00,41.89250778,-87.62621491,41.88530002,-87.64280847,0.18,17031280100.0,Credit Card,Unknown,540.0,28.0,1.0
8.0,6.45,7,17,5,2013-07-04 17:45:00,41.89250778,-87.62621491,41.88530002,-87.64280847,0.0,17031280100.0,Cash,Blue Ribbon Taxi Association Inc.,420.0,28.0,0.0
8.0,11.85,12,19,4,2014-12-17 19:00:00,41.89250778,-87.62621491,41.92907766,-87.64629348,0.2,17031070200.0,Credit Card,Taxi Affiliation Services,900.0,7.0,2.35
8.0,13.05,2,22,4,2015-02-25 22:15:00,41.89250778,-87.62621491,41.92907766,-87.64629348,4.6,17031070200.0,Cash,Taxi Affiliation Services,900.0,7.0,0.0
8.0,6.45,1,17,7,2015-01-17 17:45:00,41.89250778,-87.62621491,41.90949567,-87.6309636,1.3,17031080201.0,Cash,Unknown,480.0,8.0,0.0
8.0,7.85,12,17,1,2014-12-21 17:15:00,41.89250778,-87.62621491,41.90949567,-87.6309636,1.6,17031080201.0,Credit Card,Choice Taxi Association,660.0,8.0,2.0
8.0,6.25,12,20,2,2014-12-08 20:00:00,41.89250778,-87.62621491,41.90949567,-87.6309636,1.2,17031080201.0,Credit Card,Taxi Affiliation Services,420.0,8.0,2.0
8.0,16.45,7,18,2,2015-07-06 18:30:00,41.89250778,-87.62621491,41.95282292,-87.65324399,5.3,17031832100.0,Credit Card,Taxi Affiliation Services,1560.0,6.0,4.35
8.0,4.25,7,21,7,2013-07-20 21:45:00,41.89250778,-87.62621491,41.89503345,-87.61971067,0.3,17031081401.0,Credit Card,Unknown,180.0,8.0,2.0
8.0,4.85,11,8,6,2015-11-06 08:30:00,41.89250778,-87.62621491,41.89503345,-87.61971067,0.0,17031081401.0,Cash,Blue Ribbon Taxi Association Inc.,300.0,8.0,0.0
8.0,5.05,10,22,6,2013-10-25 22:30:00,41.89250778,-87.62621491,41.89503345,-87.61971067,0.0,17031081401.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
8.0,6.25,3,20,3,2013-03-26 20:45:00,41.89250778,-87.62621491,41.89503345,-87.61971067,0.9,17031081401.0,Cash,Unknown,480.0,8.0,0.0
8.0,5.5,1,10,2,2016-01-04 10:00:00,41.89250778,-87.62621491,41.89503345,-87.61971067,0.5,17031081401.0,Cash,KOAM Taxi Association,300.0,8.0,0.0
8.0,4.65,6,21,4,2014-06-11 21:30:00,41.89250778,-87.62621491,41.89503345,-87.61971067,0.5,17031081401.0,Cash,Unknown,240.0,8.0,0.0
8.0,5.25,1,20,6,2013-01-18 20:30:00,41.89250778,-87.62621491,41.89503345,-87.61971067,0.8,17031081401.0,Cash,Unknown,240.0,8.0,0.0
8.0,4.25,3,8,5,2014-03-20 08:30:00,41.89250778,-87.62621491,41.89503345,-87.61971067,0.4,17031081401.0,Credit Card,Unknown,180.0,8.0,3.0
8.0,5.05,9,19,1,2013-09-08 19:30:00,41.89250778,-87.62621491,41.89503345,-87.61971067,0.0,17031081401.0,Credit Card,Taxi Affiliation Services,240.0,8.0,2.0
8.0,12.25,12,0,7,2013-12-14 00:15:00,41.89250778,-87.62621491,41.89942225,-87.68449012,3.2,17031242400.0,Cash,Taxi Affiliation Services,1260.0,24.0,0.0
8.0,7.05,3,13,7,2014-03-15 13:00:00,41.89250778,-87.62621491,41.87060737,-87.62217294,1.2,17031320600.0,Cash,Dispatch Taxi Affiliation,540.0,32.0,0.0
8.0,6.85,6,23,5,2015-06-25 23:45:00,41.89250778,-87.62621491,41.87060737,-87.62217294,0.0,17031320600.0,Cash,Taxi Affiliation Services,420.0,32.0,0.0
8.0,7.25,10,22,7,2013-10-12 22:00:00,41.89250778,-87.62621491,41.87060737,-87.62217294,0.1,17031320600.0,Cash,Taxi Affiliation Services,540.0,32.0,0.0
8.0,6.25,7,21,3,2013-07-02 21:15:00,41.89250778,-87.62621491,41.87060737,-87.62217294,0.0,17031320600.0,Cash,Taxi Affiliation Services,360.0,32.0,0.0
8.0,8.05,7,14,5,2015-07-30 14:30:00,41.89250778,-87.62621491,41.87060737,-87.62217294,1.6,17031320600.0,Cash,Choice Taxi Association,720.0,32.0,0.0
8.0,6.65,6,19,4,2013-06-26 19:45:00,41.89250778,-87.62621491,41.87060737,-87.62217294,0.0,17031320600.0,Cash,Taxi Affiliation Services,360.0,32.0,0.0
8.0,7.25,10,10,7,2014-10-18 10:15:00,41.89250778,-87.62621491,41.87060737,-87.62217294,1.9,17031320600.0,Cash,Taxi Affiliation Services,480.0,32.0,0.0
8.0,6.25,11,13,4,2013-11-06 13:30:00,41.89250778,-87.62621491,41.87060737,-87.62217294,0.11,17031320600.0,Cash,Unknown,480.0,32.0,0.0
8.0,9.65,7,9,3,2014-07-29 09:15:00,41.89250778,-87.62621491,41.87060737,-87.62217294,2.1,17031320600.0,Cash,Taxi Affiliation Services,960.0,32.0,0.0
8.0,7.25,9,15,5,2015-09-10 15:15:00,41.89250778,-87.62621491,41.87060737,-87.62217294,1.4,17031320600.0,Cash,Unknown,540.0,32.0,0.0
8.0,7.05,10,22,5,2014-10-23 22:45:00,41.89250778,-87.62621491,41.87060737,-87.62217294,1.8,17031320600.0,Credit Card,Dispatch Taxi Affiliation,420.0,32.0,3.0
8.0,6.85,11,17,1,2014-11-09 17:15:00,41.89250778,-87.62621491,41.87101588,-87.63140653,1.3,17031839000.0,Credit Card,Unknown,480.0,32.0,2.0
8.0,8.65,10,17,1,2015-10-25 17:30:00,41.89250778,-87.62621491,41.87101588,-87.63140653,2.0,17031839000.0,Credit Card,Unknown,720.0,32.0,2.0
8.0,4.65,1,19,3,2013-01-22 19:15:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.4,17031081201.0,Cash,Unknown,180.0,8.0,0.0
8.0,5.65,1,13,6,2014-01-03 13:00:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.6,17031081201.0,Cash,Unknown,420.0,8.0,0.0
8.0,6.05,5,12,1,2015-05-10 12:45:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.0,17031081201.0,Cash,Taxi Affiliation Services,360.0,8.0,0.0
8.0,4.45,12,20,2,2013-12-23 20:30:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.3,17031081201.0,Credit Card,Unknown,180.0,8.0,1.0
8.0,4.05,4,10,1,2014-04-20 10:15:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.0,17031081201.0,Cash,Taxi Affiliation Services,180.0,8.0,0.0
8.0,4.45,7,13,5,2015-07-16 13:30:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.5,17031081201.0,Cash,Taxi Affiliation Services,180.0,8.0,0.0
8.0,4.25,5,13,1,2015-05-24 13:30:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.4,17031081201.0,Cash,Taxi Affiliation Services,180.0,8.0,0.0
8.0,4.65,9,23,5,2015-09-24 23:30:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.0,17031081201.0,Credit Card,Blue Ribbon Taxi Association Inc.,240.0,8.0,1.0
8.0,5.45,6,20,1,2015-06-14 20:00:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.7,17031081201.0,Credit Card,Dispatch Taxi Affiliation,360.0,8.0,2.0
8.0,4.45,2,21,7,2013-02-16 21:15:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.3,17031081201.0,Cash,Northwest Management LLC,240.0,8.0,0.0
8.0,4.45,3,14,3,2014-03-11 14:15:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.0,17031081201.0,Cash,Blue Ribbon Taxi Association Inc.,300.0,8.0,0.0
8.0,5.25,10,17,5,2015-10-29 17:45:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.6,17031081201.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
8.0,6.65,3,14,1,2014-03-16 14:15:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.6,17031081201.0,Cash,Unknown,780.0,8.0,0.0
8.0,4.85,9,20,5,2014-09-11 20:45:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.6,17031081201.0,Cash,Taxi Affiliation Services,240.0,8.0,0.0
8.0,6.65,8,14,3,2014-08-05 14:15:00,41.89250778,-87.62621491,41.89915561,-87.62621053,1.1,17031081201.0,Cash,Taxi Affiliation Services,660.0,8.0,0.0
8.0,6.65,10,16,5,2015-10-01 16:45:00,41.89250778,-87.62621491,41.89915561,-87.62621053,1.1,17031081201.0,Cash,Taxi Affiliation Services,600.0,8.0,0.0
8.0,5.65,11,18,6,2013-11-15 18:45:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.5,17031081201.0,Cash,Unknown,420.0,8.0,0.0
8.0,4.5,9,18,7,2016-09-17 18:00:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.0,17031081201.0,Cash,Taxi Affiliation Services,180.0,8.0,0.0
8.0,4.65,8,22,5,2014-08-28 22:00:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.0,17031081201.0,Cash,Choice Taxi Association,240.0,8.0,0.0
8.0,4.65,5,19,2,2015-05-18 19:45:00,41.89250778,-87.62621491,41.89915561,-87.62621053,0.6,17031081201.0,Credit Card,Unknown,180.0,8.0,2.0
8.0,14.25,7,22,6,2014-07-11 22:15:00,41.89250778,-87.62621491,41.94269184,-87.65177051,5.4,17031062100.0,Cash,Taxi Affiliation Services,960.0,6.0,0.0
8.0,29.25,7,13,6,2014-07-18 13:15:00,41.89250778,-87.62621491,41.78599852,-87.75093429,12.7,17031980100.0,Credit Card,Unknown,2460.0,56.0,0.0
8.0,30.45,11,16,4,2015-11-04 16:15:00,41.89250778,-87.62621491,41.78599852,-87.75093429,12.9,17031980100.0,Cash,Dispatch Taxi Affiliation,2940.0,56.0,0.0
8.0,29.85,5,15,1,2014-05-25 15:00:00,41.89250778,-87.62621491,41.78599852,-87.75093429,0.8,17031980100.0,Cash,Taxi Affiliation Services,1560.0,56.0,0.0
8.0,28.65,9,7,1,2013-09-22 07:45:00,41.89250778,-87.62621491,41.78599852,-87.75093429,0.1,17031980100.0,Cash,Dispatch Taxi Affiliation,1200.0,56.0,0.0
8.0,29.45,12,15,3,2014-12-09 15:00:00,41.89250778,-87.62621491,41.78599852,-87.75093429,13.1,17031980100.0,Credit Card,Taxi Affiliation Services,2520.0,56.0,8.1
8.0,27.85,3,5,2,2015-03-16 05:30:00,41.89250778,-87.62621491,41.78599852,-87.75093429,12.8,17031980100.0,Cash,Choice Taxi Association,1500.0,56.0,0.0
8.0,32.25,12,15,4,2013-12-11 15:45:00,41.89250778,-87.62621491,41.78599852,-87.75093429,0.0,17031980100.0,Cash,Blue Ribbon Taxi Association Inc.,2580.0,56.0,0.0
8.0,27.45,9,8,7,2014-09-20 08:30:00,41.89250778,-87.62621491,41.78599852,-87.75093429,13.3,17031980100.0,Credit Card,Unknown,1200.0,56.0,5.89
8.0,5.05,1,19,5,2014-01-16 19:00:00,41.89250778,-87.62621491,41.89321636,-87.63784421,0.8,17031081800.0,Cash,Unknown,240.0,8.0,0.0
8.0,4.85,11,16,6,2013-11-15 16:30:00,41.89250778,-87.62621491,41.89321636,-87.63784421,0.0,17031081800.0,Credit Card,Blue Ribbon Taxi Association Inc.,300.0,8.0,2.0
8.0,6.05,1,22,7,2014-01-25 22:15:00,41.89250778,-87.62621491,41.89321636,-87.63784421,0.0,17031081800.0,Credit Card,Taxi Affiliation Services,420.0,8.0,1.0
8.0,5.45,7,18,3,2015-07-28 18:30:00,41.89250778,-87.62621491,41.89321636,-87.63784421,0.6,17031081800.0,Credit Card,Unknown,360.0,8.0,2.0
8.0,6.25,5,17,6,2015-05-01 17:15:00,41.89250778,-87.62621491,41.89321636,-87.63784421,0.0,17031081800.0,Cash,Taxi Affiliation Services,480.0,8.0,0.0
8.0,3.45,10,13,1,2014-10-19 13:00:00,41.89250778,-87.62621491,41.89321636,-87.63784421,0.0,17031081800.0,Cash,Unknown,60.0,8.0,0.0
8.0,7.05,9,19,7,2015-09-19 19:00:00,41.89250778,-87.62621491,41.89321636,-87.63784421,0.8,17031081800.0,Cash,Northwest Management LLC,660.0,8.0,0.0
8.0,5.25,3,16,7,2014-03-22 16:30:00,41.89250778,-87.62621491,41.89321636,-87.63784421,0.0,17031081800.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
8.0,6.05,9,17,4,2013-09-25 17:00:00,41.89250778,-87.62621491,41.89321636,-87.63784421,0.0,17031081800.0,Cash,Taxi Affiliation Services,420.0,8.0,0.0
8.0,6.05,7,17,5,2015-07-30 17:00:00,41.89250778,-87.62621491,41.89321636,-87.63784421,1.0,17031081800.0,Cash,Unknown,420.0,8.0,0.0
8.0,5.25,6,10,3,2015-06-09 10:45:00,41.89250778,-87.62621491,41.89321636,-87.63784421,0.79,17031081800.0,Cash,Unknown,240.0,8.0,0.0
8.0,4.84,2,6,2,2014-02-10 06:30:00,41.89250778,-87.62621491,41.89321636,-87.63784421,0.8,17031081800.0,Credit Card,Unknown,180.0,8.0,2.0
8.0,6.85,11,13,4,2015-11-25 13:15:00,41.89250778,-87.62621491,41.89321636,-87.63784421,1.2,17031081800.0,Cash,Unknown,540.0,8.0,0.0
8.0,5.75,5,19,4,2016-05-18 19:00:00,41.89250778,-87.62621491,41.89321636,-87.63784421,0.9,17031081800.0,Credit Card,Unknown,300.0,8.0,0.0
8.0,4.65,6,10,7,2015-06-20 10:45:00,41.89250778,-87.62621491,41.89321636,-87.63784421,0.6,17031081800.0,Cash,Taxi Affiliation Services,180.0,8.0,0.0
8.0,7.65,2,18,4,2015-02-04 18:00:00,41.89250778,-87.62621491,41.89321636,-87.63784421,1.26,17031081800.0,Cash,Unknown,600.0,8.0,0.0
8.0,5.25,5,19,7,2013-05-04 19:30:00,41.89250778,-87.62621491,41.89321636,-87.63784421,0.0,17031081800.0,Credit Card,Taxi Affiliation Services,300.0,8.0,1.75
8.0,5.05,4,13,3,2015-04-14 13:30:00,41.89250778,-87.62621491,41.89321636,-87.63784421,0.6,17031081800.0,Credit Card,Taxi Affiliation Services,300.0,8.0,2.0
8.0,7.05,8,17,7,2014-08-23 17:15:00,41.89250778,-87.62621491,41.89321636,-87.63784421,1.3,17031081800.0,Cash,Taxi Affiliation Services,540.0,8.0,0.0
8.0,4.85,12,9,6,2014-12-05 09:45:00,41.89250778,-87.62621491,41.89321636,-87.63784421,0.0,17031081800.0,Credit Card,Taxi Affiliation Services,240.0,8.0,1.0
8.0,15.85,1,2,1,2014-01-12 02:00:00,41.89250778,-87.62621491,41.95067336,-87.66653628,0.0,17031060400.0,Cash,Blue Ribbon Taxi Association Inc.,1020.0,6.0,0.0
8.0,9.65,12,15,7,2014-12-06 15:45:00,41.89250778,-87.62621491,41.89833179,-87.62076287,1.0,17031081300.0,Credit Card,Unknown,1140.0,8.0,4.0
8.0,6.25,11,21,1,2014-11-02 21:45:00,41.89250778,-87.62621491,41.89833179,-87.62076287,0.0,17031081300.0,Credit Card,Taxi Affiliation Services,360.0,8.0,4.0
8.0,5.65,3,22,6,2013-03-08 22:15:00,41.89250778,-87.62621491,41.89833179,-87.62076287,9.0,17031081300.0,Credit Card,Taxi Affiliation Services,360.0,8.0,2.0
8.0,5.45,3,21,6,2015-03-27 21:00:00,41.89250778,-87.62621491,41.89833179,-87.62076287,0.07,17031081300.0,Credit Card,Unknown,300.0,8.0,2.0
8.0,4.45,9,0,7,2015-09-19 00:30:00,41.89250778,-87.62621491,41.89833179,-87.62076287,0.3,17031081300.0,Credit Card,Unknown,180.0,8.0,2.0
8.0,6.05,8,14,4,2014-08-20 14:00:00,41.89250778,-87.62621491,41.89833179,-87.62076287,1.1,17031081300.0,Cash,Unknown,360.0,8.0,0.0
8.0,12.85,1,19,5,2014-01-30 19:15:00,41.89250778,-87.62621491,41.94982935,-87.64396537,4.1,17031060900.0,Cash,Dispatch Taxi Affiliation,1140.0,6.0,0.0
8.0,5.85,9,2,7,2015-09-05 02:45:00,41.89250778,-87.62621491,41.90749193,-87.63576009,0.0,17031080300.0,Cash,Blue Ribbon Taxi Association Inc.,360.0,8.0,0.0
8.0,5.85,2,14,5,2014-02-27 14:15:00,41.89250778,-87.62621491,41.90749193,-87.63576009,0.0,17031080300.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
8.0,9.85,10,16,5,2013-10-24 16:15:00,41.89250778,-87.62621491,41.86790242,-87.64295867,2.2,17031841900.0,Cash,Unknown,960.0,28.0,0.0
8.0,9.05,6,17,3,2014-06-03 17:45:00,41.89250778,-87.62621491,41.86790242,-87.64295867,0.1,17031841900.0,Cash,Blue Ribbon Taxi Association Inc.,840.0,28.0,0.0
8.0,11.05,4,20,5,2013-04-25 20:00:00,41.89250778,-87.62621491,41.87866742,-87.67165362,0.1,17031838100.0,Cash,Taxi Affiliation Services,960.0,28.0,0.0
8.0,10.65,7,21,7,2013-07-13 21:15:00,41.89250778,-87.62621491,41.87866742,-87.67165362,0.0,17031838100.0,Cash,Dispatch Taxi Affiliation,720.0,28.0,0.0
8.0,9.25,12,13,7,2014-12-20 13:00:00,41.89250778,-87.62621491,41.87866742,-87.67165362,2.6,17031838100.0,Cash,Choice Taxi Association,660.0,28.0,0.0
8.0,11.45,2,18,7,2015-02-21 18:15:00,41.89250778,-87.62621491,41.87866742,-87.67165362,0.0,17031838100.0,Cash,Dispatch Taxi Affiliation,1080.0,28.0,0.0
8.0,11.25,4,22,7,2013-04-20 22:30:00,41.89250778,-87.62621491,41.91922505,-87.67144577,3.6,17031832300.0,Cash,Unknown,720.0,22.0,0.0
8.0,8.85,7,20,2,2015-07-13 20:45:00,41.89250778,-87.62621491,41.9049353,-87.64990723,2.2,17031842200.0,Credit Card,Unknown,720.0,8.0,3.0
8.0,7.85,3,9,3,2013-03-19 09:15:00,41.89250778,-87.62621491,41.9049353,-87.64990723,0.0,17031842200.0,Cash,Taxi Affiliation Services,600.0,8.0,0.0
8.0,8.85,7,17,2,2015-07-06 17:30:00,41.89250778,-87.62621491,41.9049353,-87.64990723,2.5,17031842200.0,Cash,Northwest Management LLC,660.0,8.0,0.0
8.0,8.85,8,11,5,2015-08-13 11:00:00,41.89250778,-87.62621491,41.9049353,-87.64990723,2.4,17031842200.0,Credit Card,Unknown,660.0,8.0,2.0
5.0,21.85,7,23,4,2014-07-02 23:00:00,41.95773557,-87.6837181,41.85934972,-87.61735801,9.2,17031330100.0,Cash,Unknown,1500.0,33.0,0.0
5.0,9.05,6,21,1,2014-06-08 21:30:00,41.95773557,-87.6837181,41.94315509,-87.64069808,2.6,17031061902.0,Cash,Unknown,660.0,6.0,0.0
7.0,9.85,2,0,6,2013-02-22 00:15:00,41.92187746,-87.66407824,41.89321636,-87.63415609,2.97,Unknown,Cash,Unknown,840.0,Unknown,0.0
7.0,3.25,5,3,7,2014-05-03 03:00:00,41.92187746,-87.66407824,41.92187746,-87.66407824,0.0,17031832500.0,Credit Card,Dispatch Taxi Affiliation,0.0,7.0,2.0
7.0,7.45,4,0,7,2013-04-06 00:00:00,41.92187746,-87.66407824,41.95060523,-87.67133249,1.3,17031060300.0,Cash,Dispatch Taxi Affiliation,360.0,6.0,0.0
7.0,8.65,9,1,7,2013-09-14 01:00:00,41.92187746,-87.66407824,41.90585777,-87.63086503,0.0,17031080202.0,Cash,Taxi Affiliation Services,540.0,8.0,0.0
7.0,11.85,7,1,1,2013-07-28 01:15:00,41.92187746,-87.66407824,41.90585777,-87.63086503,0.42,17031080202.0,Cash,Unknown,840.0,8.0,0.0
7.0,5.25,5,1,7,2013-05-25 01:30:00,41.92187746,-87.66407824,41.92185491,-87.64621098,0.8,17031071200.0,Credit Card,Choice Taxi Association,240.0,7.0,3.0
7.0,7.05,12,23,6,2013-12-20 23:30:00,41.92187746,-87.66407824,41.93631013,-87.65156259,1.6,17031063000.0,Credit Card,KOAM Taxi Association,540.0,6.0,2.0
7.0,4.65,4,23,5,2014-04-10 23:30:00,41.92187746,-87.66407824,41.92904694,-87.65131088,0.0,17031070300.0,Credit Card,Taxi Affiliation Services,180.0,7.0,1.0
7.0,10.45,6,20,2,2013-06-24 20:15:00,41.92187746,-87.66407824,41.89503345,-87.61971067,0.0,17031081401.0,Cash,Taxi Affiliation Services,900.0,8.0,0.0
7.0,7.05,2,21,7,2014-02-08 21:30:00,41.92187746,-87.66407824,41.94269184,-87.65177051,1.8,17031062100.0,Cash,Unknown,420.0,6.0,0.0
7.0,9.44,2,0,1,2013-02-17 00:15:00,41.92187746,-87.66407824,41.89321636,-87.63784421,2.9,17031081800.0,Cash,Unknown,660.0,8.0,0.0
7.0,10.65,10,21,5,2014-10-09 21:15:00,41.92187746,-87.66407824,41.89833179,-87.62076287,3.0,17031081300.0,Cash,Dispatch Taxi Affiliation,960.0,8.0,0.0
5.0,13.05,2,3,7,2014-02-08 03:45:00,41.94131162,-87.68561582,41.89830587,-87.65361398,0.44,17031842300.0,Cash,Unknown,1140.0,24.0,0.0
8.0,53.65,9,10,6,2013-09-13 10:15:00,41.89204214,-87.63186395,41.89321636,-87.63415609,0.0,Unknown,Cash,Northwest Management LLC,2160.0,Unknown,0.0
8.0,5.65,5,16,1,2013-05-12 16:00:00,41.89204214,-87.63186395,41.89321636,-87.63415609,0.81,Unknown,Credit Card,Unknown,360.0,Unknown,3.0
8.0,12.45,3,5,6,2013-03-29 05:00:00,41.89204214,-87.63186395,41.89321636,-87.63415609,1.39,Unknown,Cash,Unknown,1500.0,Unknown,0.0
8.0,23.65,11,13,5,2013-11-07 13:15:00,41.89204214,-87.63186395,41.89321636,-87.63415609,0.0,Unknown,Cash,Dispatch Taxi Affiliation,0.0,Unknown,0.0
